problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3915.0,3638.6,0.3597571277093535,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3945.0,3547.24,0.3698441988955851,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3995.0,3610.64,0.3626270118529608,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3965.0,3515.14,0.37901720854501497,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3630.25,0.3599631817496689,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3624.3,0.3570765936944188,1100,0.002
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3950.0,3565.69,0.36525048775111946,1100,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3841.0,0.3107117416429019,3213,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3276.45,0.41991250636404065,410,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3948.3,0.24479575349574995,7426,0.006
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3429.7,0.3873533997358984,671,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3908.2,0.2565653861523822,4097,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3859.45,0.2848547572162751,3911,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3821.7,0.31661053125389366,3275,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3822.15,0.3145303613724075,2621,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3541.5,0.3693107814884737,914,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3636.65,0.3547144543724184,912,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3751.7,0.32971363911181484,2126,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3875.1,0.2933719047691113,4153,0.004
